lead_id,name,age,location,property_type,owns_property,income_level,electricity_bill,contacted_before,interested,days_to_respond,bought_panel
5188,Arjun Yadav,27,Shivajinagar,Residential,False,Low,8000,True,True,30,False
9829,Krishna Reddy,30,Hadapsar,Residential,False,Low,1500,False,False,27,False
3306,Isha Mehta,55,Aundh,Residential,False,Low,3000,False,True,16,True
3694,Yash Shetty,30,Hadapsar,Farm,False,Low,500,False,True,16,True
3247,Riya Patil,60,Hinjewadi,Farm,True,Medium,5000,True,False,10,True
5679,Aisha Mehta,54,Pune,Residential,False,High,5000,True,True,24,True
8871,Aditya Bhosale,34,Viman Nagar,Farm,True,High,3000,True,True,26,True
2971,Madhuri Patil,53,Pune,Residential,False,High,1500,True,False,14,True
4518,Yash Bhosale,29,Bavdhan,Commercial,False,Medium,8000,True,True,9,False
1073,Nisha Patil,26,Shivajinagar,Commercial,False,Medium,5000,False,True,29,True
7210,Madhuri Verma,35,Hinjewadi,Residential,True,Medium,3000,False,False,7,True
6905,Tanya Shetty,34,Pune,Farm,True,High,500,False,True,29,False
1642,Pooja Soni,26,Viman Nagar,Residential,True,Medium,5000,True,True,21,True
3748,Shruti Shetty,25,Aundh,Farm,True,High,5000,True,True,16,True
9579,Yash Singh,54,Hinjewadi,Residential,True,Low,5000,True,False,14,False
9427,Sai Thakur,26,Hadapsar,Residential,False,Medium,500,True,False,9,True
5300,Rupal Soni,57,Shivajinagar,Farm,False,Low,500,True,True,27,True
4256,Tanya Sharma,51,Shivajinagar,Commercial,True,High,3000,False,True,24,True
6844,Aisha Patil,42,Hinjewadi,Residential,True,High,500,True,False,20,False
9338,Reyansh Singh,36,Hadapsar,Residential,True,Low,5000,True,False,25,False
8843,Pooja Kumar,50,Aundh,Farm,False,Medium,500,False,False,8,False
7064,Rupal Shetty,52,Kedgaon,Farm,True,Medium,1500,True,False,6,False
9322,Shruti Deshmukh,60,Baner,Farm,True,Low,8000,True,True,5,False
4215,Madhuri Sharma,29,Hinjewadi,Residential,False,Medium,1500,True,False,27,False
9501,Riya Kulkarni,51,Hinjewadi,Farm,False,Low,500,True,False,1,False
8340,Riya Yadav,35,Baner,Farm,False,Medium,8000,False,True,4,True
7667,Vivaan Pawar,48,Viman Nagar,Farm,True,High,8000,False,True,9,True
7970,Yash Jadhav,37,Shivajinagar,Commercial,True,High,500,False,True,7,False
3149,Arjun Singh,47,Bavdhan,Commercial,True,Low,8000,True,True,20,False
3134,Ravi Patil,25,Hadapsar,Farm,True,Low,500,False,True,28,True
3615,Yash Sharma,44,Kedgaon,Farm,False,Medium,8000,True,True,27,True
4273,Shruti Shetty,37,Pune,Farm,False,Medium,500,True,True,5,False
9609,Krishna Thakur,38,Hinjewadi,Residential,False,Low,1500,True,True,13,True
1875,Isha Shetty,32,Hadapsar,Commercial,False,High,5000,False,False,23,False
7313,Yash Singh,47,Viman Nagar,Farm,True,High,5000,True,True,1,False
7653,Nisha Shetty,55,Hinjewadi,Residential,True,Medium,1500,False,False,5,True
8903,Nisha Kumar,46,Hinjewadi,Farm,True,Medium,1500,True,True,3,True
3331,Vivaan Sharma,48,Hinjewadi,Residential,True,Low,500,False,False,9,False
1250,Ravi Joshi,55,Baner,Commercial,False,Medium,1500,True,True,25,False
5093,Ananya Verma,37,Bavdhan,Commercial,True,Medium,3000,True,False,26,True
3584,Aarav Soni,60,Hadapsar,Residential,True,High,3000,False,True,23,False
7819,Shaurya Soni,25,Shivajinagar,Farm,True,Medium,8000,False,True,22,False
3872,Tanya Shetty,57,Baner,Farm,False,Low,1500,False,False,2,False
9442,Vivaan Naik,58,Hadapsar,Residential,False,High,5000,True,False,24,True
4882,Krishna Mehta,45,Viman Nagar,Commercial,True,Low,1500,True,True,8,False
7317,Aisha Verma,53,Hinjewadi,Farm,False,Medium,3000,True,False,11,True
5561,Isha Jadhav,46,Kedgaon,Residential,False,Medium,8000,True,False,7,False
6142,Ravi Gupta,43,Pune,Residential,False,High,500,False,True,26,True
5584,Isha Joshi,34,Kothrud,Residential,True,High,1500,False,False,9,True
3656,Riya Pawar,47,Shivajinagar,Commercial,True,Medium,500,False,True,5,False
8112,Isha Sharma,40,Viman Nagar,Commercial,False,Medium,5000,False,False,8,False
5628,Ravi Gupta,29,Shivajinagar,Commercial,True,Medium,1500,True,True,17,False
7594,Shaurya Pawar,35,Kedgaon,Residential,False,Medium,3000,False,True,23,False
8408,Nisha Naik,49,Kedgaon,Commercial,True,Medium,5000,True,True,17,True
3623,Krishna Reddy,59,Viman Nagar,Farm,True,Medium,3000,True,True,30,False
6222,Ravi Reddy,58,Aundh,Farm,False,Medium,500,False,True,8,False
1558,Shaurya Kulkarni,58,Bavdhan,Farm,False,Low,1500,True,False,14,False
3616,Pooja Thakur,47,Shivajinagar,Residential,False,Medium,1500,False,False,4,False
6806,Reyansh Gupta,47,Aundh,Farm,False,Medium,8000,False,False,8,True
9419,Madhuri Chavan,43,Viman Nagar,Farm,False,Low,8000,True,True,4,False
3213,Shaurya Soni,27,Hinjewadi,Commercial,False,Low,500,True,True,17,True
1226,Arjun Kumar,57,Bavdhan,Farm,False,Low,1500,False,False,6,True
4852,Yash Naik,40,Hinjewadi,Farm,False,Low,500,False,False,22,False
7954,Shruti Thakur,53,Kothrud,Residential,False,Low,8000,False,True,26,True
2083,Nisha Pawar,41,Viman Nagar,Residential,True,Low,1500,True,False,6,True
8362,Aarav Joshi,42,Hadapsar,Residential,False,High,8000,False,False,7,False
6876,Ravi Joshi,42,Baner,Commercial,True,Low,500,False,True,15,True
2014,Sai Joshi,41,Hinjewadi,Commercial,False,Low,8000,False,True,25,False
4551,Sai Joshi,56,Kothrud,Farm,True,High,1500,False,True,11,False
8844,Ravi Singh,41,Kothrud,Farm,True,Low,5000,False,False,28,True
7515,Aarav Sharma,29,Kothrud,Farm,True,Medium,1500,True,False,27,False
1066,Vivaan Sharma,58,Baner,Residential,False,High,500,True,True,15,False
5710,Isha Singh,31,Bavdhan,Commercial,True,High,8000,True,False,8,False
2082,Rupal Yadav,55,Hinjewadi,Farm,True,Medium,500,False,True,22,True
7742,Sai Verma,37,Aundh,Commercial,False,High,8000,True,False,22,True
9214,Rupal Soni,40,Pune,Residential,True,High,5000,False,True,6,True
6063,Vivaan Kumar,29,Pune,Residential,False,Medium,1500,True,False,29,False
6665,Ravi Naik,58,Shivajinagar,Farm,True,Medium,8000,False,True,5,True
9106,Tanya Deshmukh,30,Shivajinagar,Commercial,True,High,3000,True,False,24,False
6793,Shruti Naik,47,Hinjewadi,Commercial,True,Medium,1500,True,False,23,False
5674,Riya Shetty,38,Aundh,Commercial,True,Low,5000,True,False,21,False
8137,Riya Pawar,49,Hadapsar,Residential,True,High,8000,True,True,5,True
2794,Nisha Patil,56,Shivajinagar,Commercial,True,Low,1500,False,False,1,False
5447,Sai Singh,53,Shivajinagar,Farm,False,High,500,True,True,11,False
9819,Isha Chavan,27,Kedgaon,Residential,True,Medium,500,False,True,30,False
8467,Arjun Verma,43,Kedgaon,Residential,False,High,8000,False,False,13,False
9951,Madhuri Naik,29,Kedgaon,Farm,False,High,500,False,False,29,False
7950,Nisha Joshi,46,Kedgaon,Commercial,False,Medium,3000,True,False,24,True
5852,Pooja Kumar,48,Kothrud,Residential,False,Low,3000,False,False,16,True
5098,Arjun Soni,40,Shivajinagar,Commercial,True,Low,3000,False,False,2,True
8269,Krishna Patil,28,Kothrud,Commercial,False,Medium,8000,False,True,25,True
3084,Shaurya Kulkarni,52,Baner,Farm,False,High,3000,False,True,23,True
9591,Yash Kumar,40,Hadapsar,Commercial,False,Low,3000,False,True,30,False
7705,Reyansh Sharma,48,Bavdhan,Commercial,True,Medium,500,False,False,2,True
2067,Madhuri Singh,37,Aundh,Farm,False,Medium,1500,True,True,25,True
2061,Arjun Chavan,50,Bavdhan,Farm,False,High,5000,True,True,28,True
4052,Reyansh Joshi,45,Hadapsar,Farm,True,Medium,500,True,False,19,True
9105,Riya Kumar,43,Baner,Farm,True,Medium,3000,True,True,28,False
9073,Krishna Jadhav,28,Viman Nagar,Commercial,True,Medium,5000,True,True,27,False
2974,Madhuri Bhosale,35,Hinjewadi,Farm,False,High,8000,True,True,8,False
9357,Aditya Yadav,54,Shivajinagar,Residential,False,High,1500,False,True,30,True
6958,Shaurya Verma,48,Hadapsar,Commercial,True,High,8000,False,False,19,False
5261,Nisha Kumar,54,Bavdhan,Farm,False,High,3000,True,False,29,False
5379,Tanya Joshi,25,Hadapsar,Residential,True,High,3000,False,True,10,True
3722,Ravi Joshi,60,Kedgaon,Farm,False,Low,5000,False,True,9,True
5342,Shruti Gupta,25,Hadapsar,Commercial,True,Low,5000,True,True,7,True
4464,Madhuri Shetty,30,Bavdhan,Farm,False,High,8000,False,False,8,True
5162,Isha Bhosale,46,Hadapsar,Commercial,True,Low,5000,False,False,18,True
6170,Vivaan Gupta,51,Aundh,Commercial,False,Low,1500,True,False,13,True
6609,Rupal Mehta,58,Pune,Commercial,False,Low,1500,False,False,22,True
4198,Aarav Deshmukh,48,Shivajinagar,Commercial,False,Low,3000,True,False,11,True
2230,Arjun Chavan,29,Aundh,Farm,True,High,3000,False,True,28,True
2318,Sai Pawar,54,Hadapsar,Farm,False,High,1500,False,True,1,True
2346,Pooja Sharma,42,Kothrud,Farm,True,Low,3000,False,False,16,True
1784,Aditya Singh,51,Shivajinagar,Commercial,False,Medium,5000,True,False,3,True
6372,Aisha Shetty,50,Baner,Commercial,False,Low,1500,False,False,1,True
8270,Arjun Thakur,51,Bavdhan,Farm,False,High,3000,False,True,20,True
2003,Arjun Thakur,43,Pune,Residential,True,High,8000,False,True,11,False
8151,Madhuri Kumar,50,Kothrud,Commercial,False,High,1500,True,True,21,True
9891,Aisha Joshi,29,Hadapsar,Commercial,True,High,8000,False,True,28,True
3459,Vivaan Soni,37,Pune,Farm,False,Medium,5000,False,True,6,True
3113,Tanya Chavan,37,Hinjewadi,Commercial,False,High,3000,False,False,1,True
5133,Shruti Gupta,52,Pune,Farm,False,Low,8000,False,True,13,True
2242,Ananya Reddy,36,Baner,Farm,False,Medium,500,False,False,22,False
4033,Pooja Reddy,53,Baner,Farm,False,High,5000,False,True,26,True
9260,Nisha Bhosale,44,Kothrud,Farm,True,Low,8000,True,False,29,True
5022,Rupal Verma,36,Viman Nagar,Farm,True,Medium,500,True,True,24,True
2700,Aditya Pawar,29,Baner,Commercial,True,Low,8000,True,True,24,False
6199,Ravi Thakur,57,Viman Nagar,Residential,True,High,3000,False,True,10,True
1053,Nisha Shetty,52,Pune,Farm,True,Low,1500,True,True,11,False
5945,Ananya Reddy,38,Pune,Commercial,True,Low,500,True,True,6,True
6853,Aditya Soni,50,Viman Nagar,Farm,False,Low,3000,True,True,19,True
5975,Krishna Thakur,38,Pune,Residential,False,High,5000,False,False,12,False
9429,Aisha Pawar,26,Bavdhan,Farm,False,Low,500,True,True,23,False
8594,Arjun Patil,25,Kedgaon,Farm,True,Medium,5000,True,True,10,False
9813,Aditya Soni,37,Viman Nagar,Farm,True,High,5000,False,False,24,True
5385,Riya Shetty,27,Bavdhan,Farm,False,Medium,500,True,True,11,False
9998,Isha Naik,49,Kothrud,Farm,False,High,1500,True,True,4,True
1629,Madhuri Deshmukh,53,Viman Nagar,Farm,False,High,3000,True,False,5,True
4300,Arjun Pawar,58,Bavdhan,Farm,True,Medium,500,True,True,12,True
1715,Vivaan Singh,51,Shivajinagar,Farm,True,High,8000,True,False,8,True
9237,Arjun Verma,52,Viman Nagar,Residential,False,Medium,3000,False,False,23,True
5403,Aditya Shetty,58,Kedgaon,Farm,True,High,3000,False,True,5,False
9691,Arjun Kulkarni,28,Shivajinagar,Commercial,True,Medium,8000,True,False,7,True
4016,Pooja Singh,32,Kothrud,Commercial,False,Medium,1500,False,False,23,False
2579,Ravi Pawar,52,Bavdhan,Farm,False,High,5000,False,False,29,False
6274,Isha Reddy,41,Kedgaon,Residential,True,Medium,3000,False,False,26,False
9767,Rupal Gupta,29,Pune,Farm,False,Low,500,False,False,27,False
2094,Nisha Shetty,47,Shivajinagar,Farm,True,Low,3000,True,True,18,True
3292,Riya Deshmukh,58,Viman Nagar,Farm,False,Low,3000,False,True,25,True
2641,Riya Chavan,44,Kedgaon,Commercial,False,Medium,3000,True,False,28,False
7218,Pooja Thakur,33,Kothrud,Commercial,False,Medium,8000,False,True,25,True
9472,Ananya Mehta,35,Viman Nagar,Commercial,False,High,5000,True,True,4,False
2031,Shaurya Shetty,48,Kedgaon,Residential,False,Low,3000,True,True,30,True
4919,Aarav Gupta,55,Pune,Commercial,False,High,3000,False,True,3,True
4058,Krishna Sharma,58,Kedgaon,Commercial,True,Low,500,False,True,5,True
7571,Krishna Patil,48,Hadapsar,Commercial,True,Medium,3000,False,False,6,False
3506,Nisha Sharma,33,Bavdhan,Commercial,True,Medium,1500,True,True,9,False
8987,Riya Naik,51,Kedgaon,Residential,True,High,5000,True,True,1,True
6957,Krishna Jadhav,56,Hinjewadi,Commercial,False,High,8000,False,False,27,False
5704,Rupal Shetty,41,Shivajinagar,Commercial,True,Medium,1500,True,True,19,False
2002,Tanya Jadhav,31,Hinjewadi,Commercial,True,Medium,8000,False,False,21,False
6901,Arjun Patil,42,Bavdhan,Farm,False,Medium,1500,False,True,25,True
8037,Vivaan Jadhav,35,Viman Nagar,Commercial,True,High,1500,True,True,13,True
9479,Aditya Chavan,30,Bavdhan,Farm,True,Medium,500,False,True,25,True
7956,Rupal Soni,47,Bavdhan,Farm,False,High,8000,True,False,20,True
8768,Madhuri Joshi,47,Hadapsar,Residential,False,Medium,3000,True,False,23,True
5642,Shruti Chavan,54,Hinjewadi,Farm,False,Low,3000,False,True,6,False
7295,Sai Bhosale,42,Shivajinagar,Residential,True,Medium,500,False,True,6,False
2061,Ananya Joshi,32,Hinjewadi,Residential,True,Medium,5000,False,False,17,False
7502,Rupal Reddy,56,Kedgaon,Residential,False,High,5000,True,False,19,False
1371,Arjun Deshmukh,58,Shivajinagar,Residential,True,High,8000,False,False,22,True
9638,Aarav Soni,53,Viman Nagar,Residential,False,High,500,False,False,18,True
4941,Pooja Pawar,34,Baner,Residential,False,Medium,8000,True,False,3,False
4890,Ananya Joshi,39,Kothrud,Commercial,True,High,500,True,True,3,False
6798,Aarav Verma,55,Shivajinagar,Residential,True,Low,1500,False,True,25,True
1693,Nisha Gupta,40,Kedgaon,Farm,True,Low,5000,True,True,14,True
7396,Krishna Shetty,34,Shivajinagar,Commercial,False,High,8000,True,False,23,False
5239,Vivaan Pawar,27,Aundh,Residential,False,High,1500,False,True,7,True
9289,Vivaan Yadav,26,Viman Nagar,Farm,False,High,3000,False,False,8,True
9048,Isha Mehta,45,Viman Nagar,Farm,False,Low,3000,True,True,15,True
3956,Nisha Soni,39,Kedgaon,Residential,True,Medium,500,True,False,10,True
1065,Riya Kumar,53,Kothrud,Commercial,False,Medium,8000,False,True,23,False
3800,Aisha Mehta,33,Hadapsar,Residential,True,Low,3000,True,False,13,False
4977,Ravi Thakur,41,Baner,Farm,False,Low,8000,False,True,3,True
8074,Riya Reddy,44,Shivajinagar,Farm,True,High,500,True,True,22,True
2421,Reyansh Verma,25,Baner,Commercial,True,Low,500,True,True,3,True
5067,Krishna Reddy,42,Viman Nagar,Residential,True,Medium,5000,True,False,14,False
2564,Aisha Jadhav,29,Kothrud,Farm,False,High,1500,True,True,16,True
7644,Ravi Kumar,58,Bavdhan,Farm,False,Low,8000,True,False,14,True
3135,Arjun Yadav,41,Shivajinagar,Residential,True,Low,1500,True,False,1,True
2061,Nisha Verma,28,Hinjewadi,Commercial,True,Low,5000,False,False,19,True
1430,Aisha Reddy,60,Hadapsar,Farm,False,Medium,5000,False,True,17,False
7157,Shruti Shetty,42,Pune,Residential,True,Medium,3000,True,False,17,False
5557,Tanya Gupta,45,Pune,Commercial,False,High,3000,True,True,16,True
5492,Shaurya Joshi,50,Viman Nagar,Farm,True,High,3000,False,True,24,False
8270,Arjun Singh,38,Bavdhan,Farm,False,Low,5000,True,False,24,True
7379,Krishna Reddy,40,Viman Nagar,Residential,True,High,5000,True,False,18,True
6781,Ravi Naik,31,Kothrud,Farm,False,Medium,3000,False,False,14,False
6026,Arjun Naik,39,Kedgaon,Residential,False,Low,500,True,True,6,True
1429,Isha Pawar,30,Viman Nagar,Commercial,False,High,8000,True,True,4,True
2401,Yash Deshmukh,52,Shivajinagar,Farm,False,Low,1500,False,True,16,False
9138,Aarav Mehta,25,Hadapsar,Residential,False,Low,8000,False,False,22,True
2594,Arjun Shetty,44,Kothrud,Residential,True,Medium,8000,False,False,5,True
6224,Vivaan Reddy,47,Kothrud,Farm,True,High,500,True,True,24,True
5203,Isha Pawar,42,Hadapsar,Farm,True,Medium,500,False,True,23,True
1574,Reyansh Kulkarni,38,Hinjewadi,Commercial,True,Low,3000,False,True,12,True
9944,Reyansh Thakur,41,Baner,Farm,False,Medium,500,True,False,18,False
9258,Aditya Mehta,29,Hinjewadi,Residential,True,High,5000,True,False,28,False
6037,Madhuri Thakur,44,Kothrud,Residential,False,Low,3000,False,False,25,False
9308,Rupal Bhosale,54,Hadapsar,Residential,True,High,1500,True,False,3,False
8336,Shruti Joshi,51,Pune,Farm,False,Low,1500,False,True,12,True
9449,Ravi Sharma,40,Kedgaon,Commercial,False,Medium,1500,True,False,10,True
1986,Madhuri Kumar,38,Hinjewadi,Residential,True,High,8000,False,True,9,False
7484,Ravi Mehta,27,Aundh,Farm,False,High,3000,True,True,25,True
3373,Riya Reddy,26,Hinjewadi,Residential,False,High,500,True,False,4,True
5262,Nisha Naik,39,Hadapsar,Residential,False,Medium,3000,True,False,29,True
4599,Shaurya Naik,27,Kothrud,Residential,False,High,3000,False,False,9,False
4256,Reyansh Chavan,53,Hadapsar,Commercial,False,Medium,3000,False,False,27,True
4888,Ravi Pawar,52,Viman Nagar,Residential,False,Low,1500,True,False,15,False
1776,Ananya Joshi,42,Aundh,Residential,True,Medium,5000,False,True,9,False
4643,Shruti Joshi,50,Viman Nagar,Farm,False,Medium,3000,False,True,19,False
9794,Riya Reddy,53,Hinjewadi,Residential,False,Medium,500,False,True,20,True
4945,Madhuri Reddy,28,Hadapsar,Residential,True,High,5000,False,False,30,True
5419,Reyansh Soni,59,Baner,Farm,True,Medium,1500,True,True,24,True
5502,Aarav Bhosale,50,Baner,Farm,False,Medium,8000,False,True,24,True
5852,Arjun Naik,28,Aundh,Residential,False,High,500,True,True,27,True
7258,Aditya Soni,44,Aundh,Farm,False,Low,500,False,True,28,False
9877,Nisha Patil,34,Kothrud,Farm,True,High,5000,True,True,26,True
1992,Vivaan Sharma,49,Baner,Residential,False,Medium,3000,False,True,20,False
3934,Sai Bhosale,36,Baner,Residential,False,High,3000,True,True,3,False
1133,Krishna Joshi,56,Viman Nagar,Commercial,False,High,5000,True,False,15,True
5821,Vivaan Thakur,36,Kothrud,Residential,False,Medium,8000,False,False,12,True
8325,Sai Joshi,26,Pune,Residential,True,High,500,True,True,16,True
1407,Aarav Naik,48,Hinjewadi,Commercial,True,Medium,3000,False,True,12,False
9352,Ananya Mehta,32,Baner,Commercial,False,High,5000,False,False,29,True
2878,Shaurya Mehta,44,Bavdhan,Residential,True,Low,500,True,False,3,True
8229,Reyansh Chavan,26,Kedgaon,Farm,True,Medium,5000,True,False,25,True
1377,Madhuri Mehta,33,Bavdhan,Residential,False,Medium,8000,False,True,21,False
4940,Tanya Naik,39,Kothrud,Residential,False,Low,3000,False,True,15,True
6697,Pooja Pawar,45,Shivajinagar,Residential,True,Medium,1500,True,True,13,True
4346,Shaurya Singh,52,Bavdhan,Commercial,True,Low,500,False,False,14,True
6362,Krishna Patil,57,Hinjewadi,Commercial,False,Low,3000,True,False,6,True
9859,Madhuri Patil,56,Shivajinagar,Residential,True,High,5000,True,True,5,False
5340,Ravi Kumar,47,Baner,Farm,True,Low,8000,True,True,11,False
1324,Arjun Soni,29,Pune,Commercial,False,Low,8000,False,False,27,False
1286,Isha Gupta,34,Shivajinagar,Farm,True,High,8000,True,False,22,False
7044,Aarav Patil,50,Baner,Commercial,True,Medium,5000,True,True,10,True
1823,Sai Yadav,43,Shivajinagar,Commercial,False,Medium,1500,True,True,30,False
3115,Riya Deshmukh,51,Shivajinagar,Farm,True,Low,8000,False,False,22,False
4491,Shaurya Singh,39,Kedgaon,Commercial,False,Medium,3000,False,True,28,False
6403,Aditya Singh,60,Aundh,Farm,False,Medium,5000,False,True,19,False
5255,Rupal Reddy,40,Hinjewadi,Commercial,False,Medium,500,False,True,11,True
1243,Pooja Verma,43,Kedgaon,Commercial,False,High,5000,False,True,7,True
6026,Nisha Shetty,35,Bavdhan,Residential,True,High,5000,False,True,20,True
8026,Riya Kulkarni,45,Kedgaon,Residential,True,Low,3000,True,True,11,True
1858,Pooja Singh,44,Hadapsar,Farm,False,Low,8000,True,False,23,False
4016,Isha Thakur,46,Viman Nagar,Commercial,True,Low,3000,True,True,1,True
7488,Nisha Kulkarni,49,Bavdhan,Residential,False,Medium,1500,True,True,18,False
5420,Krishna Yadav,34,Aundh,Farm,True,Medium,5000,True,True,6,True
2096,Pooja Joshi,48,Kothrud,Commercial,False,Low,5000,True,False,19,True
9779,Reyansh Pawar,53,Viman Nagar,Commercial,False,Medium,5000,True,False,8,False
8372,Yash Jadhav,53,Kedgaon,Farm,True,Medium,500,False,True,11,True
2144,Riya Pawar,40,Kedgaon,Commercial,True,Medium,500,True,True,6,True
7707,Riya Deshmukh,37,Aundh,Commercial,True,High,3000,False,False,26,False
8001,Vivaan Naik,43,Kothrud,Residential,False,Low,1500,False,True,6,True
6035,Krishna Kumar,49,Bavdhan,Commercial,True,Medium,3000,False,True,7,False
1221,Pooja Jadhav,44,Hinjewadi,Farm,False,Medium,500,True,False,13,True
1879,Vivaan Chavan,41,Shivajinagar,Commercial,False,Low,500,True,False,22,True
4957,Krishna Patil,30,Bavdhan,Commercial,True,High,500,True,True,5,False
4765,Rupal Yadav,41,Pune,Farm,True,High,500,True,False,26,False
2351,Yash Gupta,48,Bavdhan,Commercial,True,Medium,1500,True,False,28,False
9191,Ananya Jadhav,38,Kedgaon,Commercial,True,Low,5000,True,True,20,True
6586,Krishna Gupta,43,Pune,Residential,False,High,500,False,False,8,True
1768,Rupal Joshi,35,Aundh,Commercial,True,Medium,5000,False,True,25,False
9259,Aisha Soni,54,Kedgaon,Farm,False,High,1500,False,True,21,True
1613,Ravi Pawar,29,Kothrud,Commercial,True,Low,8000,True,True,24,False
6823,Vivaan Deshmukh,57,Pune,Commercial,True,Low,1500,False,True,1,True
6089,Ravi Bhosale,38,Shivajinagar,Farm,True,High,500,False,True,28,False
2607,Aisha Mehta,47,Bavdhan,Commercial,False,Medium,1500,False,False,18,False
7530,Yash Singh,49,Kedgaon,Commercial,False,High,500,False,False,27,False
9759,Rupal Singh,53,Bavdhan,Commercial,False,Medium,500,True,False,23,True
1666,Rupal Verma,51,Baner,Residential,True,Medium,500,False,False,2,True
2845,Reyansh Gupta,40,Hadapsar,Farm,False,Medium,500,False,True,17,False
2664,Sai Sharma,28,Kedgaon,Commercial,False,Medium,1500,False,False,15,False
6847,Isha Gupta,30,Bavdhan,Residential,True,Medium,1500,False,False,11,False
6643,Shaurya Joshi,25,Kedgaon,Residential,True,Low,1500,True,False,8,True
6902,Vivaan Chavan,59,Bavdhan,Residential,True,Low,1500,True,True,12,False
1733,Riya Reddy,58,Aundh,Farm,True,Medium,500,False,True,1,True
6094,Krishna Verma,59,Hadapsar,Farm,True,Low,8000,True,False,26,True
6042,Riya Deshmukh,37,Hinjewadi,Commercial,True,Low,3000,False,False,2,False
9463,Krishna Gupta,46,Aundh,Commercial,True,Medium,8000,True,True,14,False
8558,Rupal Pawar,50,Viman Nagar,Residential,False,Low,5000,False,False,1,False
3279,Shaurya Naik,27,Hinjewadi,Farm,True,High,1500,True,True,17,False
6582,Isha Sharma,57,Shivajinagar,Residential,True,Medium,500,False,True,5,False
7864,Yash Patil,39,Baner,Commercial,False,Medium,5000,True,True,29,True
1081,Aditya Chavan,53,Kothrud,Farm,False,High,500,True,True,18,True
4248,Madhuri Naik,34,Viman Nagar,Residential,True,Medium,8000,False,False,1,False
2053,Aarav Kumar,48,Baner,Farm,False,Medium,3000,False,False,20,False
8158,Arjun Soni,52,Hinjewadi,Residential,True,Low,5000,False,True,29,True
6483,Arjun Soni,55,Shivajinagar,Residential,False,Low,1500,True,False,12,True
8860,Isha Soni,55,Pune,Residential,True,High,1500,True,False,18,True
8718,Krishna Chavan,41,Kedgaon,Farm,False,Medium,3000,False,False,5,False
5412,Arjun Gupta,32,Hinjewadi,Farm,False,Medium,500,True,True,29,False
7655,Arjun Yadav,54,Pune,Commercial,False,High,1500,True,False,23,False
9869,Vivaan Gupta,30,Shivajinagar,Commercial,True,Medium,1500,False,False,1,True
9987,Vivaan Reddy,34,Pune,Farm,True,High,8000,True,True,25,True
7039,Reyansh Thakur,26,Hadapsar,Residential,True,Low,1500,False,False,8,True
6903,Vivaan Sharma,26,Viman Nagar,Commercial,False,Medium,3000,False,False,20,False
9984,Krishna Chavan,39,Hadapsar,Commercial,True,Low,3000,False,True,17,False
9966,Isha Mehta,28,Kedgaon,Farm,False,Medium,500,False,True,18,True
3730,Isha Reddy,57,Baner,Farm,False,Low,3000,True,False,2,False
9417,Shruti Verma,30,Hinjewadi,Commercial,True,Low,3000,True,False,24,True
7058,Shruti Soni,31,Viman Nagar,Residential,True,Medium,8000,True,True,7,True
1611,Shruti Yadav,59,Viman Nagar,Farm,True,High,3000,True,False,10,True
1280,Shruti Reddy,34,Baner,Residential,False,Medium,5000,True,True,6,False
8264,Shruti Jadhav,48,Hinjewadi,Residential,True,High,5000,False,False,15,True
1501,Aisha Mehta,28,Viman Nagar,Farm,False,Medium,8000,False,False,6,True
9706,Aisha Shetty,34,Hinjewadi,Farm,True,Low,8000,False,True,24,True
3413,Ravi Deshmukh,60,Kothrud,Farm,True,High,3000,False,True,11,True
9532,Madhuri Deshmukh,26,Kothrud,Commercial,False,Low,5000,True,True,18,False
4565,Riya Kumar,51,Kothrud,Commercial,False,Low,5000,False,True,17,False
5219,Ananya Kulkarni,52,Kothrud,Commercial,True,High,1500,True,False,30,True
7886,Vivaan Kulkarni,29,Hinjewadi,Farm,False,Low,3000,False,False,19,True
2547,Riya Kulkarni,41,Hadapsar,Commercial,True,Medium,5000,False,True,29,True
2253,Krishna Kulkarni,35,Pune,Farm,True,High,500,True,True,19,True
6682,Ananya Thakur,32,Bavdhan,Farm,True,Medium,8000,False,True,17,True
6854,Ravi Thakur,42,Kothrud,Farm,False,Medium,500,False,True,8,True
7834,Madhuri Kumar,57,Viman Nagar,Farm,False,High,1500,True,False,5,True
5750,Aisha Joshi,46,Kedgaon,Commercial,False,Low,3000,True,True,4,True
4824,Isha Kumar,48,Pune,Farm,True,Low,500,True,True,20,True
4933,Sai Verma,36,Kothrud,Farm,False,Medium,3000,True,True,5,True
9041,Riya Yadav,34,Kedgaon,Residential,True,Medium,5000,False,True,15,False
8949,Ananya Deshmukh,39,Hinjewadi,Farm,False,Medium,1500,True,True,26,True
5207,Krishna Joshi,40,Aundh,Residential,False,Medium,8000,False,True,24,True
4801,Aisha Kulkarni,48,Kedgaon,Commercial,False,High,500,False,False,8,False
6062,Aditya Shetty,34,Bavdhan,Commercial,False,High,8000,False,True,7,False
9302,Rupal Jadhav,30,Pune,Residential,False,Medium,500,False,True,22,False
4615,Pooja Sharma,27,Shivajinagar,Farm,True,Low,1500,False,False,11,True
1668,Shruti Mehta,38,Kedgaon,Commercial,True,High,3000,False,True,14,True
2046,Ravi Singh,55,Shivajinagar,Farm,True,Medium,5000,False,False,13,True
6003,Sai Jadhav,60,Baner,Residential,False,Low,5000,True,True,4,False
